RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event Type,Event At,Team Name
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,,,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Oscar BONFIGLIO,GK,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,,G,40,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,,G,70,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,,,,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,C,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,,G,43,France
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,,G,87,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,,,,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Dionisio MEJIA,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,,,,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,,,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,,G,19,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,,,,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,,,,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,,,,France
201,1096,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,,,,France
201,1096,MEX,LUQUE Juan (MEX),N,0,Isidoro SOTA,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,,,,France
201,1096,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,,,,France
201,1096,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,,,,France
201,1096,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,,,,Mexico
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,,,,France
201,1096,MEX,LUQUE Juan (MEX),N,0,Roberto GAYON,,,,Mexico
201,1096,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,,,,Mexico
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,,,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Arnold BADJOU,GK,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Tom FLORIE,C,G,45,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jean DE CLERQ,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jan DIDDENS,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Auguste HELLEMANS,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Bart McGHEE,,G,23,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Nikolaas HOYDONCKX,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jacques MOESCHAL,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,,G,69,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Theodore NOUWENS,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Ralph TRACY,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Fernand ADAMS,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Alexander WOOD,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Louis VERSYP,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Andrew AULD,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Bernard VOORHOOF,,,,Belgium
201,1090,USA,MILLAR Bob (USA),S,0,Jim BROWN,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),S,0,Pierre BRAINE,C,,,Belgium
201,1090,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),N,0,Alexis CHANTRAINE,,,,Belgium
201,1090,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),N,0,Jean DE BIE,,,,Belgium
201,1090,USA,MILLAR Bob (USA),N,0,Jim GENTLE,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),N,0,Andre SAEYS,,,,Belgium
201,1090,USA,MILLAR Bob (USA),N,0,Phil SLONE,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),N,0,Henri DE DEKEN,,,,Belgium
201,1090,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,,,,USA
201,1090,BEL,GOETINCK Hector (BEL),N,0,Gerard DELBEKE,,,,Belgium
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,JOEL,GK,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,TEOPHILO,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,POLY,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FAUSTO,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,,G,30,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,PREGUINHO,C,G,62,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,NILO,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,C,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,BRILHANTE,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ARAKEN,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,,G,21,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,HERMOGENES,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Branislav SEKULIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ITALIA,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FERNANDO GIUDICELLI,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,CARVALHO LEITE,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENEDICTO,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,OSCARINO,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENVENUTTO,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,DOCA,,,,Brazil
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragutin NAJDANOVIC,,,,Yugoslavia
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,PAMPLONA,,,,Brazil
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,FORTES,,,,Brazil
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MANOELZINHO,,,,Brazil
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,IVAN MARIZ,,,,Brazil
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MODERATO,,,,Brazil
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,VELLOSO,,,,Brazil
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,ZE LUIS,,,,Brazil
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,RUSSINHO,,,,Brazil
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ion LAPUSNEANU,GK,,,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Juan VALDIVIESO,GK,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ladislau RAFFINSKY,,,,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Alejandro VILLANUEVA,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf BUERGER,,,,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Julio LORES,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert DESU,,G,1,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Placido GALINDO,C,R,70,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Alfred EISENBEISSER,,,,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Domingo GARCIA,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Nicolae KOVACS,,G,89,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Constantin STANCIU,,G,79,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert STEINER,,,,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Emerich VOGL,C,,,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Demetrio NEYRA,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf WETZER,,,,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Alberto SORIA,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Stefan BARBU,,,,Romania
201,1098,PER,BRU Francisco (ESP),S,0,Luis SOUZA,,G,75,Peru
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Iosif CZAKO,,,,Romania
201,1098,PER,BRU Francisco (ESP),N,0,Jorge PARDON,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Ilile SUBASEANU,,,,Romania
201,1098,PER,BRU Francisco (ESP),N,0,Jose FLORES,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Samuel ZAUBER,,,,Romania
201,1098,PER,BRU Francisco (ESP),N,0,Antonio MAQUILON,,,,Peru
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Corneliu ROBE,,,,Romania
201,1098,PER,BRU Francisco (ESP),N,0,Lizardo NUE RODRIGUEZ,,,,Peru
201,1098,PER,BRU Francisco (ESP),N,0,Julio QUINTANA,,,,Peru
201,1098,PER,BRU Francisco (ESP),N,0,Arturo FERNANDEZ,,,,Peru
201,1098,PER,BRU Francisco (ESP),N,0,Pablo PACHECO,,,,Peru
201,1098,PER,BRU Francisco (ESP),N,0,Carlos CILLONIZ,,,,Peru
201,1098,PER,BRU Francisco (ESP),N,0,Jorge GONGORA,,,,Peru
201,1098,PER,BRU Francisco (ESP),N,0,Jorge SARMIENTO,,,,Peru
201,1098,PER,BRU Francisco (ESP),N,0,Juan Alfonso VALLE,,,,Peru
201,1098,PER,BRU Francisco (ESP),N,0,Eduardo ASTENGO,,,,Peru
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Angel BOSSIO,GK,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Francisco VARALLO,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Pedro SUAREZ,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Jose DELLA TORRE,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Juan EVARISTO,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Mario EVARISTO,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Manuel FERREIRA,C,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Roberto CERRO,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Ramon MUTTIS,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Luis MONTI,,G,81,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Natalio PERINETTI,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alejandro SCOPELLI,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos SPADARO,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos PEUCELLE,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Rodolfo ORLANDINI,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Fernando PATERNOSTER,,,,Argentina
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,,,,France
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Adolfo ZUMELZU,,,,Argentina
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Guillermo STABILE,,,,Argentina
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Edmundo PIAGGIO,,,,Argentina
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Atilio DEMARIA,,,,Argentina
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Juan BOTASSO,,,,Argentina
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alberto CHIVIDINI,,,,Argentina
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Roberto CORTES,GK,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Isidoro SOTA,GK,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Victor MORALES,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Tomas OJEDA,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Ulises POIRIER,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,,W,51,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SAAVEDRA,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos SCHNEBERGER,C,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SUBIABRE,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Arturo TORRES,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Roberto GAYON,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos VIDAL,,G,3,Chile
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos VIDAL,,G,65,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,C,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Eberardo VILLALOBOS,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Humberto ELGUETA,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo RIVEROS,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),N,0,Oscar BONFIGLIO,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Arturo CODDOU,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),N,0,Dionisio MEJIA,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Horacio MUNOZ,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Cesar ESPINOZA,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Casimiro TORRES,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Juan AGUILERA,,,,Chile
201,1095,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,,,,Mexico
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo ARELLANO,,,,Chile
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Ernesto CHAPARRO,,,,Chile
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jesus BERMUDEZ,GK,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,,G,65,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jose BUSTAMANTE,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Casiano CHAVARRIA,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragutin NAJDANOVIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Segundo DURANDAL,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rene FERNANDEZ,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,,G,85,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Gumercindo GOMEZ,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Diogenes LARA,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rafael MENDEZ,C,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,,G,60,Yugoslavia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,,G,67,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge BALDERRAMA,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Mario ALBORTA,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,C,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge ARGOTE,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel BRITO,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Jose NOYA,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel MURILLO,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Luis REYES PENARANDA,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Eduardo REYES ORTIZ,,,,Bolivia
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav SEKULIC,,,,Yugoslavia
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Renato SAINZ,,,,Bolivia
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Modesto DENIS,GK,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Tom FLORIE,C,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Eusebio DIAZ,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Diogenes DOMINGUEZ,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Romildo ETCHEVERRY,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Bart McGHEE,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Delfin BENITEZ CACERES,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Aurelio GONZALEZ,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,,G,10,USA
201,1097,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,,G,15,USA
201,1097,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,,G,50,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Jose Leon MIRACCA,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Ralph TRACY,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Lino NESSI,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Alexander WOOD,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Quiterio OLMEDO,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Andrew AULD,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Luis VARGAS PENA,C,,,Paraguay
201,1097,USA,MILLAR Bob (USA),S,0,Jim BROWN,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Francisco AGUIRRE,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Santiago BENITEZ,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Gerardo ROMERO,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),N,0,Jim GENTLE,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Eustaquio CHAMORRO,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),N,0,Phil SLONE,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Diego FLORENTIN,,,,Paraguay
201,1097,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,,,,USA
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Bernabe RIVERA,,,,Paraguay
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Jacinto VILLALBA,,,,Paraguay
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Amadeo ORTEGA,,,,Paraguay
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Cayetano CARRERAS SAGUEIR,,,,Paraguay
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Pedro BENITEZ,,,,Paraguay
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Salvador FLORES,,,,Paraguay
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Tranquilino GARCETE,,,,Paraguay
201,1099,URU,SUPPICI Alberto (URU),S,0,Enrique BALLESTRERO,GK,,,Burundi
201,1099,PER,BRU Francisco (ESP),S,0,Jorge PARDON,GK,,,Peru
201,1099,URU,SUPPICI Alberto (URU),S,0,Hector CASTRO,,G,60,Burundi
201,1099,PER,BRU Francisco (ESP),S,0,Luis SOUZA,,,,Peru
